accelerometer_X,accelerometer_Y,accelerometer_Z
-3.7876269999999996,-8.633492,0.895431
-2.30801,-13.445837,-2.834735
-0.545878,-3.6535519999999995,6.670246000000001
2.844312,-10.486604,-1.580173
2.566584,-10.323798,-1.1683700000000001
2.63841,-7.168239999999999,-0.71826
3.907337,-4.984728,-3.8211459999999997
0.354342,-9.56723,-5.7700260000000005
0.9912,-10.290278,-5.099648999999999
-2.3894130000000002,-12.220005,-6.330269
-1.7860740000000002,-18.737022,6.244078
4.644751,-11.018116000000001,-1.04866
-2.269703,-2.782062,2.39899
1.479617,-9.251195,-0.857124
5.152323,-11.702858,-2.27928
1.637634,-22.720974,-10.491392
-2.346318,-3.270479,1.063026
-1.685518,-7.580042,-1.623269
-1.80044,-7.465121000000001,-3.0693669999999997
-0.124498,-12.559982000000002,6.7516490000000005
1.7525560000000002,-17.501614,-3.801992
2.331953,-9.744401,-7.407660000000001
3.222596,-8.920795,-3.08852
-3.4572269999999996,-2.715025,0.14844100000000002
2.2649150000000002,-9.931149000000001,-4.659116
0.9912,-10.903194000000001,-8.183380999999999
2.226608,-8.044516999999999,-2.341529
-1.647211,-11.851298,6.775591
8.39886,-13.771448000000001,-2.566584
2.494758,-10.328586999999999,-8.690952000000001
