accelerometer_X,accelerometer_Y,accelerometer_Z
2.753332,-11.559206,-10.630256
0.9912,-8.935161,-0.17238299999999998
-3.600879,-3.524265,0.957681
-2.082955,-11.808203,0.229843
-1.8579,-4.3766,2.327164
-2.130839,-12.421119000000001,-0.25857399999999997
-6.478708999999999,-20.393810000000002,1.1779469999999999
0.35913,-22.716186999999998,7.8003089999999995
3.380613,-11.070788,-2.403778
2.806004,-10.754754,3.672706
-6.478708999999999,-22.160729999999997,0.162806
5.272033,-25.546135,-8.652645
-2.2649150000000002,-17.348385,-2.834735
-7.426813,1.3455409999999999,-2.6862939999999997
-0.694318,-15.030798,-5.501875
-0.632069,-14.848839000000002,-11.224017
3.782839,-11.597513000000001,-2.94008
-0.507571,-5.104438,-2.111686
1.369483,-4.520251999999999,-2.863465
2.494758,-11.36767,-2.255338
2.054225,-5.640739,1.56102
-2.662352,-8.145074000000001,-5.1666870000000005
-3.318364,-8.346186999999999,1.5514430000000001
2.236184,-10.175357,3.4237089999999997
-9.528922999999999,-19.484013,4.113238
-3.8642410000000003,-19.670761,-13.962984
1.9632450000000001,-10.242394,-2.3606830000000003
3.878607,-11.48738,-12.65575
3.026271,-8.432379,-7.244853999999999
-5.023035,-16.223110000000002,-12.464214
