accelerometer_X,accelerometer_Y,accelerometer_Z
1.369483,-4.520251999999999,-2.863465
2.494758,-11.36767,-2.255338
2.054225,-5.640739,1.56102
-2.662352,-8.145074000000001,-5.1666870000000005
-3.318364,-8.346186999999999,1.5514430000000001
2.236184,-10.175357,3.4237089999999997
-9.528922999999999,-19.484013,4.113238
-3.8642410000000003,-19.670761,-13.962984
1.9632450000000001,-10.242394,-2.3606830000000003
3.878607,-11.48738,-12.65575
3.026271,-8.432379,-7.244853999999999
-5.023035,-16.223110000000002,-12.464214
-0.45489799999999997,-14.882357999999998,-6.933608
9.035717,-13.206416,12.617443
-1.273715,-5.353435,-0.641646
-0.794875,-9.160214999999999,-0.18195899999999998
2.336741,-11.722012,-1.321599
-6.1578870000000006,-1.489193,-0.54109
-6.904877000000001,-20.159178,-0.866701
-1.958457,-8.978256,-4.625597
0.196325,-2.643199,-0.114922
-1.7286139999999999,-4.9943040000000005,-1.192312
0.746991,-5.238512999999999,-1.043872
-1.197101,-3.68707,2.882619
-0.344765,-9.696517,0.679953
-5.386954,-16.323667999999998,4.266468
-3.7876269999999996,-8.633492,0.895431
-2.30801,-13.445837,-2.834735
-0.545878,-3.6535519999999995,6.670246000000001
2.844312,-10.486604,-1.580173
