accelerometer_X,accelerometer_Y,accelerometer_Z
-2.8682540000000003,-5.4970870000000005,0.23942
2.767697,-4.932055,0.110133
2.470816,-7.718906,2.9496569999999998
4.941633,-6.833050999999999,-1.6998830000000003
1.1683709999999998,-9.816227,1.9105729999999999
8.073248,-5.856217,-1.359906
3.366248,-16.82645,1.1683709999999998
7.015011,-16.845604,-7.517792999999999
4.697424,-9.074024,-0.866701
-1.5466540000000002,-1.5083469999999999,0.3304
3.8307230000000003,-12.014104,-1.158794
2.418144,-9.002198,0.8236049999999999
3.5290529999999998,-7.436389999999999,1.9057849999999998
0.986411,-17.3005,-0.38307199999999997
-4.582502,-7.862558,9.792285000000001
1.9105729999999999,-5.985504,-1.599327
4.458004,-6.914453999999999,-5.401319
2.475605,-8.705316999999999,-0.37349499999999997
-1.120486,-5.803545,2.044648
-2.39899,-8.451532,4.055778
5.64074,-8.566454,1.029507
-0.8283940000000001,-0.483629,10.582372
4.491523,-7.393294999999999,-1.58975
4.97994,-10.127473,-14.422671
1.106121,-7.1155669999999995,2.240973
1.355118,-8.667010000000001,1.479617
2.149993,-7.474697,5.93762
8.288725999999999,-10.783484,-3.165135
-0.9911989999999999,-19.416977,4.074930999999999
7.062895,-8.063671000000001,-0.972046
