accelerometer_X,accelerometer_Y,accelerometer_Z
2.48997,-15.964537,-0.8379709999999999
-0.483629,-15.078682,-6.253655
-2.633622,-17.927782,-5.453991
-2.312799,-15.825673000000002,9.706094
-0.6272810000000001,-14.772224,-5.3821650000000005
2.4660279999999997,-6.856992999999999,-4.477157
-4.6782699999999995,-6.397307,-3.993528
-1.8387470000000001,-9.935937,-3.1076740000000003
0.32561100000000004,-8.619126,-3.4428620000000003
-2.604891,-4.180276,-2.652775
-2.700659,-13.340492000000001,-3.912125
1.642422,-8.130708,-8.681376
2.930503,-8.51857,-2.236184
-0.943315,-0.943315,0.842759
-0.057461,-7.5369470000000005,-3.112462
-2.240973,-4.7357309999999995,-0.8044520000000001
0.483629,-8.561666,-3.6535519999999995
8.2169,-11.386824,-0.10055599999999999
-0.124498,-9.442732000000001,-0.842759
2.657564,-10.381259,0.665588
1.3838489999999999,-16.093823999999998,-1.479617
1.771709,-13.642160999999998,-8.920795
1.024718,-5.295974,-1.484405
2.628834,-4.697424,-3.8929720000000003
2.422932,-4.544194,1.604115
-0.229843,-7.383717999999999,-6.809108999999999
2.9496569999999998,-13.354857,-3.9983169999999997
1.134852,-5.291186,-4.3766
-0.536301,-6.2153480000000005,-6.378153
2.48997,-7.809886,-3.672705
