accelerometer_X,accelerometer_Y,accelerometer_Z
1.3838489999999999,-16.093823999999998,-1.479617
1.771709,-13.642160999999998,-8.920795
1.024718,-5.295974,-1.484405
2.628834,-4.697424,-3.8929720000000003
2.422932,-4.544194,1.604115
-0.229843,-7.383717999999999,-6.809108999999999
2.9496569999999998,-13.354857,-3.9983169999999997
1.134852,-5.291186,-4.3766
-0.536301,-6.2153480000000005,-6.378153
2.48997,-7.809886,-3.672705
2.6862939999999997,-16.46732,-2.336741
2.5953150000000003,-15.524004000000001,-2.437297
-6.186617,-13.532028,-3.155558
-0.536301,-11.386824,-12.243947
-5.228936,-7.862558,-3.323152
0.316035,-8.226476,-2.5905259999999997
1.01993,-9.423578,-5.741296
-0.6272810000000001,-8.944737,-6.315904
-1.082179,-5.779603,-0.483629
1.4604629999999998,-11.267113,-1.340753
-3.835511,-12.253524,8.130709
1.776498,-7.091625,0.636858
14.164097,-11.554418,5.99987
10.864887,-1.4460979999999999,5.295975
9.064447,-3.0502130000000003,15.011644
6.871359,-2.7389669999999997,11.865664
5.521029,-0.15801700000000002,10.16578
3.394978,0.09097999999999999,5.243302
2.499547,1.034295,8.508992999999998
-2.643199,1.848324,9.260772
