accelerometer_X,accelerometer_Y,accelerometer_Z
0.057461,-6.445191,-3.0693669999999997
5.88016,-6.900089,-3.509899
4.774039,-9.251195,-2.600103
0.766145,-4.089296,-0.833182
5.865794,-9.840169,-1.23062
-1.4460979999999999,-4.903325,-0.512359
2.600103,-7.929596000000001,0.5841850000000001
-1.766921,-5.295974,0.766145
0.43095600000000006,-7.699753,-0.579397
0.8475469999999999,-9.337387,-3.7972040000000002
-1.8579,-7.623138000000001,9.021352
0.272939,-11.860875,-2.9209259999999997
2.499547,-7.843405000000001,-3.6200330000000003
-4.76925,-9.648633,-12.382812
2.475605,-9.993398,-6.62715
2.748544,-6.9096660000000005,-3.39019
1.264139,-7.517792999999999,0.49320600000000003
-1.086968,-5.717354,2.499547
-2.614468,-8.508992999999998,-0.071826
-1.522712,-16.82645,-2.791639
4.31914,-13.091495,-0.411803
0.43095600000000006,-15.255854000000001,-5.688623000000001
5.061342,-14.508861999999999,-22.663513000000002
2.82037,-9.710882000000002,-3.806781
2.753332,-11.559206,-10.630256
0.9912,-8.935161,-0.17238299999999998
-3.600879,-3.524265,0.957681
-2.082955,-11.808203,0.229843
-1.8579,-4.3766,2.327164
-2.130839,-12.421119000000001,-0.25857399999999997
