accelerometer_X,accelerometer_Y,accelerometer_Z
0.229843,-2.566584,-4.539406
-2.0254950000000003,-8.078036,-0.464475
-1.695095,-2.48997,1.11091
-2.494758,-7.8673470000000005,-0.665588
-4.10845,-9.327810000000001,0.21069000000000002
-4.223372,-17.922995,-4.654328
-8.825027,-12.411541999999999,-3.476381
-3.557784,-5.492298,-0.10055599999999999
-3.9983169999999997,-14.302960999999998,-0.919373
-1.297657,-1.517924,-2.149993
-5.736507,-15.35641,-1.039083
1.024718,-3.8259339999999997,-3.1795
-1.94888,-14.389153,-3.08852
-3.203442,-1.072602,-0.071826
-6.8426279999999995,-6.809108999999999,-1.9345150000000002
-4.984728,-8.633492,-2.906561
-2.911349,-8.556877,-1.848324
-3.002329,-13.148954999999999,0.646435
-5.06613,-9.428367,0.732626
-8.614338,-15.021220999999999,-1.436521
0.349553,-6.5792660000000005,-6.995857000000001
-2.9209259999999997,-10.726024,-0.14844100000000002
-3.6535519999999995,-10.951078,-4.003105000000001
-9.332599,-18.492813,-6.440402
-5.755661,-13.891157999999999,1.273715
-7.196969999999999,-11.358092999999998,1.685518
-10.036493,-12.765883,-0.6464340000000001
-0.15801700000000002,-2.930503,-7.479486
-2.604891,-7.661445,-0.11971
-1.4077899999999999,-13.340492000000001,-3.916914
