accelerometer_X,accelerometer_Y,accelerometer_Z
-10.036493,-12.765883,-0.6464340000000001
-0.15801700000000002,-2.930503,-7.479486
-2.604891,-7.661445,-0.11971
-1.4077899999999999,-13.340492000000001,-3.916914
-2.255338,-14.398729000000001,-2.801216
-7.517792999999999,-11.947066,-1.6567880000000001
-1.996764,1.393425,2.652776
-4.189853,-10.275913000000001,1.1300629999999998
0.8379709999999999,-11.693280999999999,-1.1300629999999998
-3.122039,-11.985373,-1.393425
-2.0781669999999997,-4.209007,-1.244985
-1.877054,-6.943185000000001,-1.915361
-5.473145,-10.730812,-1.077391
2.987964,-5.0182459999999995,1.647211
0.675165,-11.60709,-2.662352
-1.278504,-2.700659,0.924162
-4.424484,-10.726024,-1.082179
0.646435,-0.641646,-1.04866
-1.623269,-6.603208,0.071826
-4.3239279999999995,-2.671929,3.485958
-5.228936,-3.557784,-0.038307
-3.08852,-14.130578,0.21547800000000003
-3.021482,-8.39886,1.312023
-11.238382000000001,-12.018892,-2.762909
-0.488417,-9.356541,0.11971
-7.675811,-17.00362,-1.5466540000000002
-0.521936,0.708684,-5.0517650000000005
-3.7158010000000004,-5.645528,0.670377
-1.666364,-9.121908,-2.753332
-6.354211,-5.717354,-0.579397
