accelerometer_X,accelerometer_Y,accelerometer_Z
-1.80044,-7.465121000000001,-3.0693669999999997
-0.124498,-12.559982000000002,6.7516490000000005
1.7525560000000002,-17.501614,-3.801992
2.331953,-9.744401,-7.407660000000001
3.222596,-8.920795,-3.08852
-3.4572269999999996,-2.715025,0.14844100000000002
2.2649150000000002,-9.931149000000001,-4.659116
0.9912,-10.903194000000001,-8.183380999999999
2.226608,-8.044516999999999,-2.341529
-1.647211,-11.851298,6.775591
8.39886,-13.771448000000001,-2.566584
2.494758,-10.328586999999999,-8.690952000000001
0.8236049999999999,-7.383717999999999,-3.5960910000000004
-6.224924,-12.23437,-26.230873
1.273715,-6.502651,-3.5721489999999996
0.7230489999999999,-6.871359,-4.079719
2.226608,-7.575253999999999,-12.555194
3.284845,-11.96622,-3.8929720000000003
3.945645,-11.760319,-8.09719
2.801216,-9.327810000000001,-5.133168
-1.35033,-3.380613,-0.057461
-0.253785,-6.373365,0.20590100000000003
-1.608903,-6.502651,-3.9983169999999997
1.685518,-10.146626,-1.1156979999999999
-0.47405200000000003,-4.13718,-1.249773
-0.761356,-9.203311,-2.1787229999999997
-1.278504,-4.1419690000000005,0.253785
-0.3304,-6.105214,-3.284845
1.455675,-7.479486,-3.8642410000000003
1.613692,-9.150639,-4.151545
