accelerometer_X,accelerometer_Y,accelerometer_Z
6.952762,-11.247959,0.344765
6.895301,-13.982138,-2.5043349999999998
-1.417367,-19.349937,0.177171
0.320823,-3.7158010000000004,-9.653421
-4.649539,-15.054739999999999,1.192313
4.242526,-16.539145,-10.836157
6.789956,-6.947972999999999,-3.007117
0.933739,-4.606444000000001,-0.512359
3.2896330000000003,-7.4699089999999995,-0.043095999999999995
-1.6519990000000002,-17.535133,-2.2505490000000004
-6.320692,-6.196194,1.8962080000000001
-1.331176,-17.956512,-0.632069
12.133814,-18.703505,-7.508216
6.588842999999999,-10.568007000000001,-2.60968
7.996633999999999,-5.9184660000000004,-6.646304
0.25857399999999997,-8.657434,-2.351106
-1.94888,-5.003881,2.006341
1.364695,-8.054094000000001,-3.222595
2.0302830000000003,-13.613431,-2.0302830000000003
12.411541999999999,-13.881581,-4.386177
4.879383,-13.110648000000001,-3.5960910000000004
1.201889,-17.908628,0.004788000000000001
-6.847417,-16.74026,4.13718
-4.003105000000001,1.249773,10.716447
3.0502130000000003,-11.482592,-4.683058
8.532935,-14.571112,-11.492168
2.1883,-8.987833,-1.273715
1.101333,-3.6487629999999998,0.416591
4.276045,-9.346964,0.502782
-3.77805,-3.605668,2.475605
