accelerometer_X,accelerometer_Y,accelerometer_Z
-9.892841,28.165388,-1.8531119999999999
-1.005565,-10.754754,-1.891419
4.209007,10.381259,1.92015
-5.176264,33.791763,-7.1490860000000005
-2.5617959999999997,3.471593,1.2162549999999999
6.200983,4.074930999999999,0.071826
-10.204087,3.323152,-4.922478
-0.957681,-8.379706,-4.49631
0.368707,14.082694,-2.42772
-19.445705,31.507694,-23.132776
-11.334151,2.552219,-20.207062
5.319916,3.9408559999999997,-0.32561100000000004
-6.550535,-3.5386300000000004,-0.617704
-2.456451,30.894779999999997,5.444415
3.936068,9.950302,5.746084
-11.712435000000001,-7.920019,-4.175488
-6.047753,15.619772,4.630386
6.0333879999999995,6.296751,1.9919759999999997
-10.544065,4.304775,-8.537724
-16.725893,23.405716,-7.096413
5.573702,6.086061,0.512359
-15.471332,-15.787366,-6.737283000000001
-6.799533,19.096153,4.347871
-11.573571000000001,17.717093,25.081657
3.064578,-9.773131,3.701436
-3.035848,21.073763,-2.06859
-1.077391,6.0286,6.517017
-4.831499,-9.864111,-2.5953150000000003
-11.271901,35.467705,5.621586
6.258444,13.479356,-1.517924
