accelerometer_X,accelerometer_Y,accelerometer_Z
3.7349550000000002,-5.032612,-3.9025489999999996
-1.666364,10.582372,6.56969
8.767567,7.402872,-0.881066
4.5298300000000005,-8.825027,-4.017469999999999
-1.039083,7.556100999999999,3.040636
8.030153,11.358092999999998,-2.073379
14.101848,9.892841,-2.059013
-6.38773,5.8274870000000005,3.7349550000000002
4.3574470000000005,-11.880028999999999,-5.530606
4.553772,11.501745,6.833052
19.85272,22.290018,4.711789
9.581595,4.3813889999999995,-1.283292
-6.311115,16.855179999999997,-5.291186
6.560113,24.463955,1.029507
1.493982,-7.637503,-1.666364
-0.6464340000000001,10.754754,1.8100169999999998
14.911088000000001,15.370775,1.010353
11.128249,7.704541000000001,-9.773131
-3.184288,9.11712,-2.4851810000000003
5.3390699999999995,-10.386047,-14.030022
12.98615,32.89633,14.207192000000001
-4.592078,5.43005,5.061342
9.782708,14.403518,-1.441309
12.943054,11.540052000000001,1.9871869999999998
-4.7788260000000005,6.277597,-1.6711529999999999
4.395755,-9.744401,-4.577713
7.000646000000001,17.425,15.265429999999999
17.30529,24.866179000000002,13.431472
4.496311,-0.45011,-0.579397
-4.1419690000000005,5.137957,4.113238
