accelerometer_X,accelerometer_Y,accelerometer_Z
11.061212,28.711267,-1.714248
23.429655,1.6519990000000002,-0.488417
18.828003,29.72162,22.845472
-1.58975,15.35641,-0.263362
4.630386,-9.208099,-4.237737
-2.102109,6.631939,1.929727
19.627666,16.151285,1.5705959999999999
21.375431,8.2169,-5.291186
-1.537077,7.398083,-5.238512999999999
12.962208,24.947582,11.391612
-0.019154,-2.7772740000000002,-5.209783
-6.41646,3.246538,4.122815
10.989386,-4.256891,-0.938527
14.312538,28.012159999999998,19.033903
-0.5171479999999999,13.474567,0.287304
-1.599327,-12.430696000000001,-3.615245
-1.843535,4.276045,6.703765
-1.7477669999999998,5.664682,-1.810016
0.301669,-18.555063,-0.938527
-1.474828,10.199299,17.803283999999998
21.298819,22.155943,24.703371
3.5146879999999996,-1.4604629999999998,-1.326388
-2.930503,6.914455,-0.8236049999999999
3.193865,-3.9600089999999994,-1.5705959999999999
20.580557000000002,32.14455,12.703634
-2.8921959999999998,8.389283,1.340753
5.717354,1.11091,-7.091625
22.76407,18.617310999999997,-4.194641000000001
-1.417367,10.237606,-4.10845
3.371036,-15.461754999999998,-1.273715
