accelerometer_X,accelerometer_Y,accelerometer_Z
-5.655104,-7.8003089999999995,-2.72939
-2.394202,0.009577,2.8921959999999998
-6.483498,-7.374141000000001,0.110133
-10.596737,-13.484144,-1.182736
-12.157756,4.903325,-5.90889
-12.162544,-14.121001000000001,0.871489
-13.723564000000001,-26.187778,-15.049952
-3.126827,-11.382035,-1.613692
-3.035848,-6.550535,-5.377377
-1.2162540000000002,-8.125919999999999,1.565808
1.010353,-7.225700999999999,2.542642
-6.598419,-6.210559,0.8236049999999999
-13.532028,-14.571112,-0.555455
-2.652775,-1.608903,12.512098
-7.9822679999999995,-12.138602,-0.732626
0.512359,-8.437167,24.171860000000002
-1.355118,-14.245501,-2.494758
-3.184288,-4.975151,-3.816357
-0.368707,-10.386047,-0.651223
-2.0781669999999997,-0.531513,2.39899
-4.941632,-7.551311999999999,-1.149217
-7.714117999999999,-11.654974000000001,-0.742202
-4.975151,-21.538239,-7.3549869999999995
3.308787,-9.069236,0.12928699999999999
-0.378284,-9.797073,-0.234632
-13.393165,-13.397953,-0.531513
-0.7038949999999999,10.070012,15.610195000000001
-3.098097,-12.837709,-4.903325
-13.575123999999999,-19.144037,-21.078552
-5.449203,-7.948749,-3.1795
