accelerometer_X,accelerometer_Y,accelerometer_Z
-3.974375,-19.311629999999997,9.543288
-1.7956509999999999,-17.472883,-3.021482
3.323152,-4.79798,-3.284845
1.6998830000000003,-20.1496,4.055778
2.092532,-5.133168,-3.217807
-3.011906,-9.466674000000001,-4.003105000000001
-2.585738,-3.045424,2.7964279999999997
-2.183512,-7.508216,-1.47004
0.8762780000000001,-11.449073,-0.296881
-2.5905259999999997,-14.681245,-0.7230489999999999
-14.322115,-15.543157999999998,2.523489
-3.4332849999999997,-9.260772,2.710236
-4.46758,-10.94629,-3.236961
-9.246407000000001,6.191406,-18.842367000000003
-1.1156979999999999,-20.254946,2.331953
-0.263362,-11.453861,-7.896077
-0.7661439999999999,-8.389283,-2.882619
-0.574608,-1.04866,-0.35913
-1.675941,-5.875371,-1.039083
-13.426682999999999,-12.425907,-11.468226
-6.062118,-6.426037,-2.317587
-0.134075,-0.986411,2.212242
-6.947972999999999,-6.6941880000000005,-1.6519990000000002
-7.656657000000001,-16.065094000000002,-1.063026
2.96881,-0.761356,32.3313
-3.840299,-13.737929000000001,-2.183512
-14.537593,-16.773777,-16.836026999999998
-3.624821,-13.172897,-5.597643
-13.187263,-17.951726999999998,-19.546263
-3.663128,-7.388506,-3.1795
