accelerometer_X,accelerometer_Y,accelerometer_Z
-3.3279400000000003,-0.435745,3.093309
2.149993,-13.388376000000001,-2.37026
-2.5043349999999998,-1.072602,1.024718
-2.7772740000000002,-7.244853999999999,-0.397437
-0.8044520000000001,-6.196194,2.547431
-1.244985,-12.339716000000001,1.881843
-12.89517,-13.129802,5.564125
-10.611102,-22.874203,-14.049175
-2.317587,-10.955867,-1.489193
-2.245761,-7.0245869999999995,-7.177817
-0.47884,-12.162544,-1.484405
-0.21547800000000003,-1.326388,0.617704
-1.537077,-8.461109,0.10055599999999999
2.121263,-8.48984,1.283292
-4.122815,-7.728483,1.5466540000000002
-11.439496,-15.030798,6.354212
-9.208099,-20.561403,3.979163
-4.3478699999999995,-12.320561999999999,-3.4811690000000004
1.977611,-1.580173,15.801731
-4.520251999999999,-12.330138999999999,-3.77805
-4.692635,-10.630256,-15.691598
-3.8642410000000003,-7.690175999999999,-1.94888
-0.59855,-0.632069,3.864242
-3.5529949999999997,-7.062895,-0.287304
-2.446874,-11.166556,-2.351106
-4.783615,-17.492037,-5.228936
-7.991845,-12.157756,-1.091756
-10.333375,-13.263878,-2.87783
-5.63595,-13.302185,8.532935
-11.889606,-23.300371,-8.264783999999999
