accelerometer_X,accelerometer_Y,accelerometer_Z
-3.505111,-1.7525560000000002,1.685518
-1.996764,-7.599196000000001,-0.421379
-3.160346,-12.741941,-3.849876
-0.320823,-10.951078,18.511967000000002
-1.6280569999999999,-12.478580000000001,-3.150769
-4.841076,-6.9096660000000005,-6.612785000000001
-2.379836,-18.310854,-0.56982
0.320823,-4.204218,-3.174711
0.301669,-10.754754,-1.532289
-2.825158,-1.1683700000000001,2.03986
-3.859453,-7.077260000000001,-1.058237
-5.9759269999999995,-12.727576,-2.240973
-1.465251,-10.189722,27.672184
-3.5338410000000002,-15.006855999999999,-0.3304
-4.553771,-17.329231,-2.37026
-15.739482,-16.251839999999998,4.510676
-14.245501,-16.261417,-9.275136999999999
-0.502782,-12.061988000000001,1.422156
-2.202665,-2.121263,1.355118
-1.058237,-8.283937,-0.229843
-0.196325,-6.272808,0.167594
-8.384495,-18.47366,-0.229843
-2.72939,-15.035585999999999,-4.036624
1.072602,-2.317587,11.516110000000001
-2.964022,-12.694057,-4.43885
-4.132391999999999,-9.844957,-7.292738000000001
0.6991069999999999,-11.492168,-2.470816
-2.451662,-0.49799399999999994,2.37026
-1.6567880000000001,-7.240066000000001,-0.6081270000000001
-0.622492,-10.82658,-2.451662
