accelerometer_X,accelerometer_Y,accelerometer_Z
-2.863465,-7.752425,0.043095999999999995
1.4508860000000001,-6.660669,0.464475
-0.8236049999999999,-8.896853,1.307234
-10.998961999999999,-13.077129,2.3558950000000003
-15.777789000000002,-22.926876,-15.495273999999998
-1.5705959999999999,-12.98615,-2.72939
-8.896853,2.547431,32.728737
-2.451662,-12.435483999999999,-3.5769370000000005
-14.231135,-16.424223,-21.021091000000002
-5.544971,-7.311891999999999,-2.700659
-2.906561,-2.767697,1.584962
-4.252102,-7.8865,-0.6081270000000001
-12.220005,-16.132132000000002,5.329493
-10.831368,-19.297266,-9.89763
-9.950302,-12.071565,0.043095999999999995
-0.363919,-6.229712999999999,-3.5338410000000002
-0.25857399999999997,-11.252748,-2.0302830000000003
-3.083732,-2.513912,1.106121
-0.8379709999999999,-8.101977999999999,-0.033519
1.182736,-6.995857000000001,0.665588
0.8044520000000001,-10.117896,0.545878
-5.171476,-12.186486,-0.9959879999999999
4.29041,-4.3574470000000005,-5.573701
-4.261679,-15.136142999999999,-3.217807
-4.328717,-6.866569999999999,-5.257667
0.320823,-10.860099,-2.75812
-3.969586,-1.9823990000000002,2.140417
-4.285621,-6.162675,0.18195899999999998
-3.9983169999999997,-11.271901,-2.825158
-0.593762,9.988609,4.654328
