accelerometer_X,accelerometer_Y,accelerometer_Z
-4.113238,-11.57836,-0.71826
-11.765107,-1.024718,-11.736377000000001
0.24899699999999997,-16.242264000000002,-2.073379
-7.6853869999999995,-15.734694000000001,-10.658986
-5.358223000000001,-7.110778999999999,-1.7286139999999999
-14.025232999999998,-13.694834,-14.633360999999999
-2.643199,-7.6853869999999995,1.484405
0.196325,-5.530606,1.9105729999999999
0.24899699999999997,-15.50485,-6.4068830000000005
-5.674258,-12.550406,-4.165911
-0.545878,-3.921702,-3.840299
-3.236961,-8.585608,-0.177171
-1.412579,-3.002329,3.591303
-2.461239,-7.805097,0.536301
0.363919,-6.426037,0.8906430000000001
0.287304,-13.498509,-3.2561139999999997
-11.779472,-12.373235000000001,-1.163582
-3.663128,-4.865018,-6.804321000000001
-2.03986,-9.648633,-1.661576
-1.6807299999999998,-2.0494369999999997,2.25055
-5.204994,-8.408437,-1.565808
-3.39019,-12.50731,-3.236961
-5.679046,-7.268796000000001,-0.014365000000000001
-7.819463000000001,-15.112201,-1.733402
-16.333244,4.783615,-15.710752
-1.163582,-9.715671,0.167594
-3.696647,-6.0333879999999995,-6.38773
-3.040636,-6.7277070000000005,-1.661576
-1.283292,-10.639832,-1.584961
-12.909535,3.3423059999999998,-9.552864999999999
