accelerometer_X,accelerometer_Y,accelerometer_Z
-7.991845,-13.43626,13.254301000000002
-9.332599,-12.397177000000001,4.395755
-6.952761,-11.918336,-5.731719
2.111686,-13.761871,-0.919373
-1.3455409999999999,-0.895431,3.591303
0.435745,-10.548853,-1.403002
-7.125144000000001,-13.737929000000001,-2.557007
-1.623269,8.140286,9.835381
-5.12838,-11.951855,-1.9536689999999999
-9.811439,-22.131999999999998,-13.053187
-1.412579,-11.271901,-0.42616800000000005
-1.5514430000000001,-3.078943,-1.063026
0.3304,-7.809886,-0.933739
1.580173,-10.448297,-0.287304
-2.164358,-19.077,-3.643975
0.282516,-15.500062,-3.8642410000000003
-0.8619129999999999,-6.866569999999999,-3.8115690000000004
-3.0693669999999997,-14.523228,-2.27928
-15.380351999999998,-15.820885,-16.610971
-6.545747,-8.863335000000001,-3.8307230000000003
-2.274491,-3.122039,2.628834
-5.774814,-8.585608,-0.162806
-5.348646,-12.521675,5.013458999999999
-16.883910999999998,-24.104822,-18.780119
0.306458,-12.876017,-1.8387470000000001
-0.818817,-6.5218050000000005,-7.101202000000001
0.54109,-11.161767999999999,-3.68707
-1.484405,-2.600103,1.580173
-6.0333879999999995,-8.255207,-1.9823990000000002
-4.692635,-14.441825,2.001553
