accelerometer_X,accelerometer_Y,accelerometer_Z
0.292093,-0.09576799999999999,9.734824
0.306458,-0.076614,9.739613
0.19153599999999998,-0.076614,9.782708
0.282516,-0.086191,9.758766
0.354342,-0.134075,9.782708
0.287304,-0.09097999999999999,9.77792
0.287304,-0.071826,9.758766
0.26815100000000003,-0.10055599999999999,9.763555
0.277727,-0.10534500000000001,9.782708
0.26815100000000003,-0.076614,9.773131
0.21547800000000003,-0.134075,9.801862
0.22026700000000002,-0.057461,9.749189
3.8307230000000003,-2.5953150000000003,10.084377
0.905008,4.175488,5.583278
2.992752,8.207322999999999,6.253655
0.646435,6.378154,6.6894
0.8906430000000001,5.985504,8.145074000000001
1.632846,7.4124490000000005,5.942409
0.24899699999999997,4.534618,7.307103999999999
-0.15801700000000002,5.1235919999999995,7.896077
-0.507571,4.553772,7.905653999999999
-0.09576799999999999,4.582502,7.637503999999999
0.057461,4.7357309999999995,8.403648
0.229843,4.64954,8.39886
0.311246,4.577714,8.8777
0.177171,4.453215,8.676587
0.670377,5.09965,8.705316999999999
0.20111300000000001,4.491523,8.801085
0.3304,4.510676,8.461109
0.067038,5.003882,8.125921
