accelerometer_X,accelerometer_Y,accelerometer_Z
0.277727,-0.043095999999999995,9.816227
0.282516,-0.028730000000000002,9.763555
0.287304,-0.043095999999999995,9.744401
0.26815100000000003,-0.047883999999999996,9.773131
0.244209,0.004788000000000001,9.787497
0.282516,-0.009577,9.792285000000001
0.225055,-0.004788000000000001,9.768343
0.20590100000000003,-0.038307,9.787497
0.263362,-0.019154,9.768343
0.244209,-0.023941999999999998,9.782708
0.277727,-0.038307,9.773131
0.253785,-0.014365000000000001,9.749189
0.229843,-0.019154,9.773131
0.272939,0.004788000000000001,9.753978
0.24899699999999997,-0.033519,9.725247
0.320823,-0.009577,9.768343
0.19153599999999998,0.014365000000000001,9.768343
0.24899699999999997,-0.052672000000000004,9.835381
0.186748,-0.004788000000000001,9.763555
0.368707,-0.09576799999999999,9.734824
0.306458,-0.134075,9.753978
0.26815100000000003,0.023941999999999998,9.77792
0.339977,-0.004788000000000001,9.77792
0.272939,-0.033519,9.787497
0.234632,-0.014365000000000001,9.801862
0.277727,-0.033519,9.753978
0.301669,0.019154,9.792285000000001
0.23942,-0.009577,9.768343
0.23942,-0.038307,9.749189
0.272939,0.028730000000000002,9.758766
